19354.0,15505.0,24652.0,35077.0,15564.0,54124.0,36302.0,18037.0,327494.0,7948.0,45627.0,18388.0,46196.0,10887.0,43776.0,62467.0,16862.0,36633.0,164856.0,44365.0,110385.0,49786.0,12390.0,118982.0,22759.0,19150.0,61244.0,56435.0,15840.0,14667.0,32818.0,72594.0,74650.0,28679.0,19790.0,54744.0,138571.0,40046.0,42094.0,33185.0,120562.0,30960.0,32373.0,44711.0,38883.0,32741.0,17108.0,45872.0,23051.0,41067.0,16707.0,10574.0,63544.0,50907.0,42937.0,18462.0,71503.0,29363.0,21060.0,85591.0,11998.0,54568.0,25926.0,96805.0,131710.0,24440.0,10641.0,31210.0,111125.0,19672.0,43508.0,68735.0,15789.0,93416.0,26756.0,63712.0,26279.0,79869.0,27025.0,89534.0,54460.0,35432.0,25230.0,96332.0,28630.0,9672.0,72180.0,63051.0,25352.0,16122.0,27517.0,133445.0,46730.0,30581.0,43201.0,20441.0,10480.0,13823.0,107014.0,31247.0,50350.0,18294.0,15609.0,31472.0,54334.0,55008.0,21559.0,22763.0,27154.0,28118.0,26659.0,12611.0,18589.0,50356.0,76727.0,95408.0,97801.0,24782.0,21556.0,41197.0,27239.0,47139.0,17992.0,16188.0,58648.0,32679.0,18465.0,28780.0,85618.0,16107.0,202919.0,11620.0,44409.0,19548.0,21600.0,65370.0,46855.0,40686.0,18608.0,63070.0,12839.0,97485.0,15199.0,151949.0,66462.0,31777.0,46653.0,24382.0,18301.0,16414.0,28100.0,14516.0,59781.0,101395.0,14440.0,45339.0,19198.0,18897.0,80191.0,12003.0,37373.0,82584.0,14944.0,126829.0,57769.0,13899.0,49333.0,18950.0,40503.0,33042.0,13421.0,121565.0,22830.0,64282.0,40521.0,14671.0,122011.0,18473.0,62123.0,110647.0,5712.0,33771.0,15496.0,88744.0,42151.0,77872.0,56921.0,41911.0,72106.0,106006.0,74071.0,82503.0,95238.0,134740.0,193205.0,26954.0,63613.0,60064.0,23006.0,37233.0,39144.0,116454.0,30641.0,25991.0,15502.0,17065.0,34153.0,7471.0,35173.0,33376.0,13838.0,122951.0,75812.0,109654.0,22837.0,86031.0,29872.0,58284.0,21585.0,14422.0,27739.0,71470.0,47313.0,37140.0,115594.0,13572.0,77430.0,30409.0,135028.0,99902.0,43064.0,20013.0,36944.0,36404.0,56901.0,79223.0,4613.0,46514.0,32076.0,16391.0,79998.0,21597.0,35894.0,33984.0,13186.0,41896.0,9797.0,14782.0,78263.0,115244.0,216530.0,13162.0,68525.0,30590.0,45984.0,89268.0,28949.0,8582.0,69375.0,77476.0,25951.0,24476.0,23791.0,22456.0,89375.0,46388.0,12662.0,16506.0,33287.0,25733.0,18057.0,158486.0,31826.0,81454.0,7130.0,46227.0,42758.0,16498.0,101456.0,13817.0,65256.0,11037.0,112637.0,37602.0,47543.0,5920.0,19899.0,33571.0,77623.0,60132.0,47127.0,22634.0,87670.0,27255.0,17759.0,53059.0,12957.0,15522.0,14747.0,8919.0,14517.0,74107.0,22267.0,96468.0,11447.0,41638.0,9947.0,94199.0,16214.0,15164.0,36192.0,22970.0,134839.0,60267.0,29810.0,24611.0,9103.0,79913.0,18380.0,32757.0,31462.0,19465.0,42990.0,14104.0,18042.0,7255.0,47234.0,30283.0,84581.0,129098.0,48005.0,31442.0,12579.0,32556.0,86421.0,67438.0,23182.0,79995.0,36415.0,40833.0,40863.0,10893.0,68901.0,7818.0,78774.0,62472.0,29130.0,45160.0,16465.0,5403.0,25318.0,71725.0,8162.0,29002.0,28929.0,49794.0,39456.0,102431.0,23209.0,9300.0,16412.0,42816.0,22300.0,165777.0,101574.0,29376.0,89202.0,10219.0,30741.0,20966.0,52908.0,53837.0,65969.0,16644.0,71103.0,10566.0,28835.0,10738.0,44012.0,14712.0,40489.0,79064.0,14657.0,33843.0,27196.0,138114.0,35734.0,48061.0,29636.0,125719.0,57254.0,61576.0,30112.0,66909.0,40581.0,26318.0,24527.0,108938.0,122393.0,25724.0,20992.0,10181.0,59713.0,20209.0,27547.0,157730.0,17679.0,13336.0,21043.0,78757.0,21211.0,79596.0,53258.0,24639.0,8737.0,129366.0,27443.0,103590.0,22823.0,43548.0,19188.0,75839.0,41738.0,32300.0,86362.0,48873.0,101808.0,36291.0,50800.0,60738.0,180924.0,92244.0,69900.0,11042.0,38699.0,65291.0,21698.0,23194.0,59501.0,17431.0,113481.0,58545.0,36874.0,45499.0,12871.0,33554.0,38455.0,18248.0,12316.0,51349.0,13785.0,12573.0,20131.0,49583.0,27129.0,100678.0,62470.0,70889.0,25175.0,26484.0,16931.0,80987.0,9032.0,63026.0,79330.0,19042.0,267774.0,182949.0,23713.0,45098.0,30494.0,19478.0,49797.0,57923.0,23045.0,31182.0,34682.0,140399.0,36752.0,25580.0,140392.0,47430.0,23737.0,37217.0,43056.0,103983.0,36852.0,16221.0,7300.0,157063.0,44552.0,29427.0,104216.0,7597.0,45396.0,66723.0,11336.0,34996.0,13941.0,8985.0,28862.0,45891.0,28848.0,10927.0,124723.0,18952.0,26218.0,31976.0,17861.0,109592.0,62408.0,18735.0,52456.0,36291.0,20114.0,58624.0,14581.0,13897.0,15592.0,52897.0,82682.0,12155.0,119197.0,7090.0,59882.0,39864.0,25108.0,95815.0,51642.0,71822.0,12597.0,66678.0,18343.0,26735.0,82322.0,6931.0,39887.0,15199.0,25769.0,36124.0,123701.0,39781.0,120139.0,32514.0,45653.0,10300.0,53963.0,39383.0,13671.0,8528.0,28817.0,149778.0,26708.0,108389.0,13254.0,28420.0,40335.0,65576.0,73136.0,83044.0,36554.0,233378.0,10884.0,89618.0,30011.0,73892.0,33776.0,26906.0,49452.0,15419.0,29378.0,47947.0,7421.0,24335.0,28701.0,12285.0,41822.0,16298.0,17502.0,79718.0,30088.0,56771.0,28837.0,56792.0,48365.0,42540.0,63448.0,92465.0,59381.0,155383.0,112969.0,96019.0,17495.0,68674.0,14143.0,10649.0,49696.0,25528.0,12967.0,17926.0,21802.0,14274.0,13625.0,24540.0,29773.0,54932.0,17387.0,42859.0,9922.0,14071.0,23427.0,72973.0,43148.0,116481.0,35080.0,22016.0,58179.0,21177.0,87216.0,54139.0,19972.0,112251.0,31974.0,48567.0,56642.0,27436.0,20309.0,16607.0,13992.0,44813.0,39074.0,30563.0,14041.0,18799.0,42506.0,116726.0,8221.0,28372.0,24952.0,16437.0,33279.0,154287.0,91486.0,37408.0,54029.0,28479.0,32458.0,58294.0,14033.0,15710.0,80757.0,38885.0,19388.0,18571.0,147107.0,22286.0,40547.0,9675.0,9552.0,42294.0,12386.0,56993.0,60653.0,85065.0,15778.0,54681.0,74257.0,115397.0,31680.0,41091.0,33401.0,37884.0,24707.0,55341.0,63593.0,39822.0,63095.0,113626.0,81757.0,26302.0,30825.0,27889.0,44344.0,40814.0,49681.0,157644.0,13708.0,80655.0,51857.0,59650.0,11121.0,14502.0,78226.0,110170.0,72412.0,14165.0,106550.0,43509.0,31594.0,26922.0,103526.0,143918.0,73736.0,80721.0,37920.0,54687.0,28738.0,42539.0,65612.0,52808.0,23662.0,8236.0,54149.0,38367.0,100018.0,17606.0,28828.0,51243.0,76702.0,25156.0,22148.0,9639.0,106276.0,34220.0,54613.0,54553.0,64265.0,96036.0,30833.0,9329.0,20397.0,21359.0,80985.0,44018.0,11042.0,57436.0,54359.0,84172.0,32757.0,8500.0,103567.0,10640.0,17692.0,154127.0,27810.0,64658.0,62491.0,31428.0,30445.0,13468.0,14854.0,21117.0,54351.0,57730.0,44812.0,37265.0,97986.0,44107.0,19183.0,104641.0,49345.0,24641.0,123537.0,24301.0,37811.0,41390.0,22245.0,50693.0,29699.0,48674.0,9396.0,47080.0,13718.0,26020.0,11602.0,38293.0,123028.0,29199.0,37903.0,50712.0,36071.0,3107.0,93747.0,4644.0,89187.0,28405.0,14991.0,28566.0,17314.0,75438.0,85882.0,33581.0,206851.0,29894.0,16602.0,24100.0,33215.0,156918.0,39535.0,18765.0,23508.0,63002.0,38839.0,63405.0,164776.0,48846.0,45617.0,82872.0,76378.0,79807.0,20061.0,24828.0,25715.0,12195.0,27768.0,23860.0,53454.0,31899.0,84329.0,18856.0,110182.0,21539.0,9565.0,90701.0,63665.0,20060.0,39711.0,45729.0,72743.0,15806.0,18270.0,59231.0,10206.0,21856.0,87233.0,10792.0,44837.0,43742.0,70274.0,11002.0,26743.0,62995.0,8484.0,13121.0,19916.0,37516.0,62472.0,17637.0,23970.0,44395.0,79479.0,61448.0,32404.0,105072.0,10939.0,17002.0,74278.0,116390.0,34457.0,56949.0,57040.0,18300.0,44895.0,24701.0,45891.0,59032.0,51220.0,31057.0,21915.0,26724.0,40312.0,47656.0,57687.0,34432.0,12720.0,59225.0,45894.0,61779.0,62717.0,45615.0,24849.0,12803.0,16060.0,34903.0,24525.0,23215.0,11887.0,84338.0,31476.0,152432.0,76650.0,28637.0,113573.0,7486.0,42610.0,52827.0,53395.0,57254.0,20714.0,106293.0,31503.0,24163.0,37966.0,102720.0,11056.0,67000.0,158396.0,49735.0,16476.0,121491.0,20815.0,30682.0,15522.0,24266.0,33708.0,32765.0,22993.0,186725.0,17008.0,32580.0,16320.0,10087.0,51495.0,17443.0,10182.0,24596.0,18537.0,38823.0,19051.0,108306.0,30833.0,27367.0,87122.0,19182.0,46187.0,20041.0,36025.0,12883.0,48327.0,7613.0,20757.0,96652.0,10829.0,38281.0,7832.0,72740.0,119050.0,22074.0,32154.0,20696.0,24825.0,22674.0,56165.0,31090.0,104440.0,142975.0,33246.0,41093.0,173287.0,33968.0,114828.0,45038.0,4955.0,6090.0,9680.0,76997.0,20308.0,78171.0,15579.0,15088.0,22968.0,158019.0,16680.0,55238.0,23907.0,23091.0,28837.0,145546.0,95762.0,101302.0,8593.0,64156.0,26950.0,41325.0,10764.0,20784.0,32247.0,6162.0,39766.0,18279.0,28030.0,22330.0,16955.0,13125.0,20618.0,60818.0,6426.0,33660.0,42335.0,44364.0,24938.0,11384.0,19526.0,32665.0,64249.0,20441.0,54808.0,10169.0,18356.0,166257.0,8464.0,54270.0,67752.0,20821.0,18218.0,31012.0,25147.0,47171.0,40300.0,12853.0,34376.0,26105.0,17618.0,12329.0,48623.0,36820.0,50013.0,26490.0,38418.0,27308.0,33390.0,25829.0,75249.0,20673.0,38506.0,22529.0,22071.0,18879.0,18141.0,6168.0,22123.0,112779.0,32376.0,41336.0,64049.0,16529.0,20656.0,130728.0,87860.0,48859.0,19844.0,19882.0,38720.0,71473.0,30360.0,37497.0,16492.0,18902.0,96751.0,28999.0,38170.0,73270.0,6261.0,30632.0,6019.0,17500.0,58602.0,21521.0,59356.0,7563.0,15369.0,54387.0,35592.0,34820.0,32621.0,27910.0,15944.0,93478.0,13990.0,32359.0,120642.0,16164.0,71014.0,6901.0,14965.0,19334.0,38239.0,32955.0,9156.0,38482.0,84394.0,107678.0,35421.0,34668.0,140878.0,35147.0,68487.0,34159.0,10117.0,25439.0,15469.0,56560.0,47967.0,27318.0,6872.0,17395.0,11081.0,25870.0,22234.0,35679.0,101678.0,46631.0,40364.0,102113.0,7614.0,16665.0,31210.0,13605.0,45777.0,9378.0,9596.0,93514.0,91212.0,44837.0,79228.0,41011.0,18596.0,14360.0,153386.0,171765.0,66124.0,46040.0,13726.0,6279.0,17745.0,96518.0,72787.0,94225.0,38210.0,19016.0,14839.0,13235.0,16944.0,58531.0,19148.0,80243.0,15262.0,43834.0,11884.0,107480.0,12393.0,37888.0,42439.0,107876.0,41040.0,24768.0,13432.0,111519.0,31288.0,26889.0,34506.0,10485.0,20823.0,30584.0,15829.0,9382.0,91674.0,19618.0,67258.0,54061.0,90960.0,29123.0,6221.0,41421.0,87291.0,58532.0,49576.0,47111.0,23070.0,72630.0,55225.0,14369.0,15445.0,47811.0,24937.0,73336.0,68838.0,19609.0,59740.0,13139.0,25752.0,20837.0,21696.0,38126.0,38955.0,59178.0,27503.0,57997.0,50613.0,65422.0,21899.0,147635.0,25949.0,27981.0,14463.0,25193.0,18881.0,27170.0,13650.0,37908.0,40541.0,10787.0,28134.0,52598.0,8207.0,46538.0,40081.0,17409.0,19775.0,29907.0,66398.0,26075.0,28335.0,49634.0,39331.0,16039.0,39599.0,31099.0,31784.0,13124.0,63015.0,25368.0,8987.0,86855.0,162246.0,14300.0,80438.0,66447.0,16656.0,11962.0,31393.0,52194.0,29931.0,86519.0,6445.0,69812.0,80372.0,96430.0,53434.0,15768.0,28544.0,34583.0,42849.0,100193.0,24103.0,24613.0,4764.0,38487.0,4780.0,5987.0,16019.0,54433.0,113426.0,83013.0,7337.0,40888.0,20402.0,56419.0,24756.0,22875.0,16910.0,89609.0,8585.0,112658.0,116494.0,14908.0,23992.0,97118.0,55207.0,47755.0,34864.0,26364.0,18888.0,15423.0,15386.0,62483.0,97071.0,19573.0,65395.0,21769.0,13648.0,54065.0,8558.0,13593.0,38967.0,40337.0,76415.0,52690.0,19911.0,43813.0,128079.0,20438.0,70347.0,28508.0,11836.0,6289.0,10869.0,31198.0,10811.0,49260.0,13360.0,9043.0,16498.0,67285.0,47800.0,24874.0,10884.0,10452.0,49102.0,30273.0,21408.0,9527.0,43176.0,13574.0,16138.0,23128.0,54714.0,62583.0,103149.0,80013.0,42972.0,36149.0,45466.0,33274.0,7282.0,136418.0,16757.0,14519.0,48081.0,7284.0,34573.0,32815.0,11163.0,41706.0,51065.0,8863.0,9899.0,23403.0,59928.0,25902.0,46970.0,10392.0,22763.0,25953.0,12802.0,22641.0,15290.0,18524.0,40450.0,15864.0,98384.0,31370.0,20595.0,35509.0,23298.0,11684.0,86487.0,124481.0,41185.0,48593.0,13339.0,48668.0,8116.0,32150.0,21883.0,85172.0,20169.0,26664.0,78870.0,17548.0,85340.0,61092.0,41691.0,62877.0,52966.0,19422.0,13203.0,59170.0,60374.0,11152.0,45345.0,22689.0,49911.0,14722.0,29629.0,6376.0,49499.0,29397.0,9498.0,9913.0,9034.0,42012.0,22875.0,34712.0,108738.0,10589.0,28878.0,157769.0,23851.0,47981.0,99408.0,68117.0,76412.0,43989.0,22480.0,107458.0,19879.0,24427.0,12413.0,23880.0,48482.0,48843.0,10471.0,7875.0,15602.0,31350.0,4260.0,73013.0,62469.0,18596.0,20130.0,9106.0,15814.0,37445.0,48981.0,84991.0,17469.0,26197.0,7418.0,100451.0,27159.0,25063.0,14610.0,12688.0,19931.0,33104.0,41113.0,15308.0,36668.0,17612.0,12508.0,46723.0,11723.0,40951.0,58343.0,88554.0,33747.0,5840.0,20167.0,23628.0,53034.0,11839.0,17867.0,10366.0,28533.0,64595.0,46877.0,21214.0,11094.0,93099.0,37032.0,38197.0,71278.0,31573.0,16059.0,6638.0,26204.0,13010.0,66785.0,40136.0,20139.0,20604.0,109036.0,32500.0,68847.0,50387.0,10918.0,19915.0,11059.0,40476.0,56055.0,27622.0,10516.0,44162.0,12807.0,47069.0,19829.0,37128.0,34504.0,25942.0,16102.0,24593.0,62968.0,36499.0,12661.0,27610.0,15921.0,18367.0,23361.0,96784.0,18488.0,13972.0,27073.0,21952.0,13789.0,29651.0,23584.0,11357.0,14580.0,56418.0,19005.0,10979.0,47571.0,79489.0,38097.0,10989.0,17251.0,9378.0,61112.0,8882.0,49177.0,16004.0,35945.0,8383.0,24508.0,78828.0,18413.0,66220.0,20033.0,98477.0,13372.0,4530.0,8399.0,73084.0,18598.0,54127.0,15754.0,23133.0,65423.0,49687.0,14720.0,27883.0,55637.0,24866.0,13249.0,36163.0,51576.0,30390.0,19508.0,7898.0,32268.0,78307.0,100591.0,13651.0,3768.0,43532.0,33813.0,15024.0,62143.0,68161.0,120650.0,20361.0,23222.0,47148.0,18341.0,15257.0,14329.0,9388.0,6382.0,18656.0,17617.0,30000.0,109523.0,18700.0,22563.0,51574.0,18722.0,21418.0,12660.0,58330.0,19498.0,86777.0,83552.0,25735.0,46629.0,22369.0,35365.0,43414.0,9675.0,37045.0,120489.0,29119.0,31733.0,32150.0,11378.0,18317.0,25238.0,6247.0,23036.0,13957.0,48085.0,20210.0,50402.0,29360.0,35979.0,27863.0,13369.0,10797.0,42527.0,17828.0,5739.0,142148.0,110411.0,10298.0,33607.0,17394.0,30233.0,37112.0,45047.0,54036.0,83925.0,76787.0,66421.0,14736.0,8808.0,9938.0,12138.0,29158.0,14232.0,8745.0,8215.0,18569.0,27591.0,13728.0,116158.0,58144.0,78449.0,61893.0,22966.0,52396.0,51833.0,12365.0,27935.0,39616.0,52621.0,38417.0,43563.0,35593.0,49174.0,126446.0,7020.0,10376.0,82264.0,12193.0,7546.0,23748.0,20328.0,19747.0,43010.0,26722.0
